type_elec,year,month,round (en procesos a una sola vuelta = 1),Código I.N.E. de la provincia,Código I.N.E. del municipio,Número de distrito municipal en su caso o 99 si es el total municipal,Código de la candidatura o del Senador,Votos obtenidos por la candidatura,Número de candidatos obtenidos por la candidatura
2,1982,10,1,22,170,99,82,1,0
2,1982,10,1,22,172,99,6,195,0
2,1982,10,1,22,172,99,15,30,0
2,1982,10,1,22,172,99,33,0,0
2,1982,10,1,22,172,99,39,0,0
2,1982,10,1,22,172,99,52,3,0
2,1982,10,1,22,172,99,56,1,0
2,1982,10,1,22,172,99,70,13,0
2,1982,10,1,22,172,99,77,135,0
2,1982,10,1,22,172,99,78,2,0
2,1982,10,1,22,172,99,81,114,0
2,1982,10,1,22,172,99,82,2,0
2,1982,10,1,22,173,99,6,47,0
2,1982,10,1,22,173,99,15,11,0
2,1982,10,1,22,173,99,33,4,0
2,1982,10,1,22,173,99,39,0,0
2,1982,10,1,22,173,99,52,0,0
2,1982,10,1,22,173,99,56,0,0
2,1982,10,1,22,173,99,70,11,0
2,1982,10,1,22,173,99,77,117,0
2,1982,10,1,22,173,99,78,3,0
2,1982,10,1,22,173,99,81,41,0
2,1982,10,1,22,173,99,82,0,0
2,1982,10,1,22,174,99,6,167,0
2,1982,10,1,22,174,99,15,17,0
2,1982,10,1,22,174,99,33,0,0
2,1982,10,1,22,174,99,39,0,0
2,1982,10,1,22,174,99,52,3,0
2,1982,10,1,22,174,99,56,0,0
2,1982,10,1,22,174,99,70,8,0
2,1982,10,1,22,174,99,77,171,0
2,1982,10,1,22,174,99,78,2,0
2,1982,10,1,22,174,99,81,209,0
2,1982,10,1,22,174,99,82,2,0
2,1982,10,1,22,175,99,6,104,0
2,1982,10,1,22,175,99,15,10,0
2,1982,10,1,22,175,99,33,1,0
2,1982,10,1,22,175,99,39,0,0
2,1982,10,1,22,175,99,52,12,0
2,1982,10,1,22,175,99,56,5,0
2,1982,10,1,22,175,99,70,3,0
2,1982,10,1,22,175,99,77,162,0
2,1982,10,1,22,175,99,78,4,0
2,1982,10,1,22,175,99,81,35,0
2,1982,10,1,22,175,99,82,0,0
2,1982,10,1,22,176,99,6,42,0
2,1982,10,1,22,176,99,15,1,0
2,1982,10,1,22,176,99,33,0,0
2,1982,10,1,22,176,99,39,0,0
2,1982,10,1,22,176,99,52,1,0
2,1982,10,1,22,176,99,56,0,0
2,1982,10,1,22,176,99,70,3,0
2,1982,10,1,22,176,99,77,40,0
2,1982,10,1,22,176,99,78,1,0
2,1982,10,1,22,176,99,81,54,0
2,1982,10,1,22,176,99,82,1,0
2,1982,10,1,22,177,99,6,23,0
2,1982,10,1,22,177,99,15,6,0
2,1982,10,1,22,177,99,33,0,0
2,1982,10,1,22,177,99,39,0,0
2,1982,10,1,22,177,99,52,4,0
2,1982,10,1,22,177,99,56,0,0
2,1982,10,1,22,177,99,70,2,0
2,1982,10,1,22,177,99,77,71,0
2,1982,10,1,22,177,99,78,1,0
2,1982,10,1,22,177,99,81,25,0
2,1982,10,1,22,177,99,82,1,0
2,1982,10,1,22,178,99,6,13,0
2,1982,10,1,22,178,99,15,10,0
2,1982,10,1,22,178,99,33,2,0
2,1982,10,1,22,178,99,39,0,0
2,1982,10,1,22,178,99,52,8,0
2,1982,10,1,22,178,99,56,2,0
2,1982,10,1,22,178,99,70,3,0
2,1982,10,1,22,178,99,77,38,0
2,1982,10,1,22,178,99,78,0,0
2,1982,10,1,22,178,99,81,38,0
2,1982,10,1,22,178,99,82,0,0
2,1982,10,1,22,181,99,6,12,0
2,1982,10,1,22,181,99,15,3,0
2,1982,10,1,22,181,99,33,1,0
2,1982,10,1,22,181,99,39,0,0
2,1982,10,1,22,181,99,52,0,0
2,1982,10,1,22,181,99,56,0,0
2,1982,10,1,22,181,99,70,2,0
2,1982,10,1,22,181,99,77,40,0
2,1982,10,1,22,181,99,78,0,0
2,1982,10,1,22,181,99,81,17,0
2,1982,10,1,22,181,99,82,1,0
2,1982,10,1,22,182,99,6,63,0
2,1982,10,1,22,182,99,15,27,0
2,1982,10,1,22,182,99,33,0,0
2,1982,10,1,22,182,99,39,0,0
2,1982,10,1,22,182,99,52,2,0
2,1982,10,1,22,182,99,56,0,0
2,1982,10,1,22,182,99,70,18,0
2,1982,10,1,22,182,99,77,155,0
2,1982,10,1,22,182,99,78,1,0
2,1982,10,1,22,182,99,81,46,0
2,1982,10,1,22,182,99,82,2,0
2,1982,10,1,22,184,99,6,65,0
2,1982,10,1,22,184,99,15,7,0
2,1982,10,1,22,184,99,33,0,0
2,1982,10,1,22,184,99,39,0,0
2,1982,10,1,22,184,99,52,3,0
2,1982,10,1,22,184,99,56,1,0
2,1982,10,1,22,184,99,70,3,0
2,1982,10,1,22,184,99,77,103,0
2,1982,10,1,22,184,99,78,0,0
2,1982,10,1,22,184,99,81,37,0
2,1982,10,1,22,184,99,82,0,0
2,1982,10,1,22,186,99,6,3,0
2,1982,10,1,22,186,99,15,0,0
2,1982,10,1,22,186,99,33,0,0
2,1982,10,1,22,186,99,39,0,0
2,1982,10,1,22,186,99,52,1,0
2,1982,10,1,22,186,99,56,48,0
2,1982,10,1,22,186,99,70,24,0
2,1982,10,1,22,186,99,77,129,0
2,1982,10,1,22,186,99,78,1,0
2,1982,10,1,22,186,99,81,0,0
2,1982,10,1,22,186,99,82,0,0
2,1982,10,1,22,187,99,6,72,0
2,1982,10,1,22,187,99,15,11,0
2,1982,10,1,22,187,99,33,2,0
2,1982,10,1,22,187,99,39,0,0
2,1982,10,1,22,187,99,52,12,0
2,1982,10,1,22,187,99,56,1,0
2,1982,10,1,22,187,99,70,1,0
2,1982,10,1,22,187,99,77,104,0
2,1982,10,1,22,187,99,78,0,0
2,1982,10,1,22,187,99,81,24,0
2,1982,10,1,22,187,99,82,0,0
2,1982,10,1,22,188,99,6,12,0
2,1982,10,1,22,188,99,15,1,0
2,1982,10,1,22,188,99,33,0,0
2,1982,10,1,22,188,99,39,0,0
2,1982,10,1,22,188,99,52,1,0
2,1982,10,1,22,188,99,56,1,0
2,1982,10,1,22,188,99,70,1,0
2,1982,10,1,22,188,99,77,44,0
2,1982,10,1,22,188,99,78,2,0
2,1982,10,1,22,188,99,81,21,0
2,1982,10,1,22,188,99,82,0,0
2,1982,10,1,22,189,99,6,29,0
2,1982,10,1,22,189,99,15,6,0
2,1982,10,1,22,189,99,33,0,0
2,1982,10,1,22,189,99,39,0,0
2,1982,10,1,22,189,99,52,2,0
2,1982,10,1,22,189,99,56,1,0
2,1982,10,1,22,189,99,70,5,0
2,1982,10,1,22,189,99,77,49,0
2,1982,10,1,22,189,99,78,1,0
2,1982,10,1,22,189,99,81,17,0
2,1982,10,1,22,189,99,82,4,0
2,1982,10,1,22,190,99,6,24,0
2,1982,10,1,22,190,99,15,5,0
2,1982,10,1,22,190,99,33,0,0
2,1982,10,1,22,190,99,39,0,0
2,1982,10,1,22,190,99,52,0,0
2,1982,10,1,22,190,99,56,0,0
2,1982,10,1,22,190,99,70,1,0
2,1982,10,1,22,190,99,77,31,0
2,1982,10,1,22,190,99,78,0,0
2,1982,10,1,22,190,99,81,17,0
2,1982,10,1,22,190,99,82,0,0
2,1982,10,1,22,193,99,6,99,0
2,1982,10,1,22,193,99,15,14,0
2,1982,10,1,22,193,99,33,1,0
2,1982,10,1,22,193,99,39,0,0
2,1982,10,1,22,193,99,52,4,0
2,1982,10,1,22,193,99,56,0,0
2,1982,10,1,22,193,99,70,7,0
2,1982,10,1,22,193,99,77,130,0
2,1982,10,1,22,193,99,78,3,0
2,1982,10,1,22,193,99,81,23,0
2,1982,10,1,22,193,99,82,1,0
2,1982,10,1,22,195,99,6,26,0
2,1982,10,1,22,195,99,15,4,0
2,1982,10,1,22,195,99,33,0,0
2,1982,10,1,22,195,99,39,0,0
2,1982,10,1,22,195,99,52,0,0
2,1982,10,1,22,195,99,56,0,0
2,1982,10,1,22,195,99,70,4,0
2,1982,10,1,22,195,99,77,28,0
2,1982,10,1,22,195,99,78,0,0
2,1982,10,1,22,195,99,81,10,0
2,1982,10,1,22,195,99,82,0,0
2,1982,10,1,22,197,99,6,150,0
2,1982,10,1,22,197,99,15,20,0
2,1982,10,1,22,197,99,33,5,0
2,1982,10,1,22,197,99,39,0,0
2,1982,10,1,22,197,99,52,43,0
2,1982,10,1,22,197,99,56,0,0
2,1982,10,1,22,197,99,70,0,0
2,1982,10,1,22,197,99,77,263,0
2,1982,10,1,22,197,99,78,2,0
2,1982,10,1,22,197,99,81,35,0
2,1982,10,1,22,197,99,82,0,0
2,1982,10,1,22,199,99,6,1361,0
2,1982,10,1,22,199,99,15,247,0
2,1982,10,1,22,199,99,33,14,0
2,1982,10,1,22,199,99,39,0,0
2,1982,10,1,22,199,99,52,96,0
2,1982,10,1,22,199,99,56,3,0
2,1982,10,1,22,199,99,70,123,0
2,1982,10,1,22,199,99,77,2646,0
2,1982,10,1,22,199,99,78,35,0
2,1982,10,1,22,199,99,81,941,0
2,1982,10,1,22,199,99,82,6,0
2,1982,10,1,22,200,99,6,90,0
2,1982,10,1,22,200,99,15,10,0
2,1982,10,1,22,200,99,33,0,0
2,1982,10,1,22,200,99,39,0,0
2,1982,10,1,22,200,99,52,5,0
2,1982,10,1,22,200,99,56,0,0
2,1982,10,1,22,200,99,70,0,0
2,1982,10,1,22,200,99,77,73,0
2,1982,10,1,22,200,99,78,4,0
2,1982,10,1,22,200,99,81,27,0
2,1982,10,1,22,200,99,82,0,0
2,1982,10,1,22,201,99,6,72,0
2,1982,10,1,22,201,99,15,12,0
2,1982,10,1,22,201,99,33,0,0
2,1982,10,1,22,201,99,39,0,0
2,1982,10,1,22,201,99,52,3,0
2,1982,10,1,22,201,99,56,0,0
2,1982,10,1,22,201,99,70,21,0
2,1982,10,1,22,201,99,77,188,0
2,1982,10,1,22,201,99,78,0,0
2,1982,10,1,22,201,99,81,45,0
2,1982,10,1,22,201,99,82,1,0
2,1982,10,1,22,202,99,6,29,0
2,1982,10,1,22,202,99,15,8,0
2,1982,10,1,22,202,99,33,0,0
2,1982,10,1,22,202,99,39,0,0
2,1982,10,1,22,202,99,52,3,0
2,1982,10,1,22,202,99,56,1,0
2,1982,10,1,22,202,99,70,1,0
2,1982,10,1,22,202,99,77,135,0
2,1982,10,1,22,202,99,78,0,0
2,1982,10,1,22,202,99,81,15,0
2,1982,10,1,22,202,99,82,0,0
2,1982,10,1,22,203,99,6,23,0
2,1982,10,1,22,203,99,15,1,0
2,1982,10,1,22,203,99,33,0,0
2,1982,10,1,22,203,99,39,0,0
2,1982,10,1,22,203,99,52,4,0
2,1982,10,1,22,203,99,56,0,0
2,1982,10,1,22,203,99,70,0,0
2,1982,10,1,22,203,99,77,45,0
2,1982,10,1,22,203,99,78,1,0
2,1982,10,1,22,203,99,81,31,0
2,1982,10,1,22,203,99,82,0,0
2,1982,10,1,22,204,99,6,216,0
2,1982,10,1,22,204,99,15,23,0
2,1982,10,1,22,204,99,33,1,0
2,1982,10,1,22,204,99,39,0,0
2,1982,10,1,22,204,99,52,1,0
2,1982,10,1,22,204,99,56,0,0
2,1982,10,1,22,204,99,70,8,0
2,1982,10,1,22,204,99,77,189,0
2,1982,10,1,22,204,99,78,0,0
2,1982,10,1,22,204,99,81,76,0
2,1982,10,1,22,204,99,82,2,0
2,1982,10,1,22,205,99,6,127,0
2,1982,10,1,22,205,99,15,11,0
2,1982,10,1,22,205,99,33,2,0
2,1982,10,1,22,205,99,39,0,0
2,1982,10,1,22,205,99,52,10,0
2,1982,10,1,22,205,99,56,4,0
2,1982,10,1,22,205,99,70,36,0
2,1982,10,1,22,205,99,77,250,0
2,1982,10,1,22,205,99,78,1,0
2,1982,10,1,22,205,99,81,60,0
2,1982,10,1,22,205,99,82,1,0
2,1982,10,1,22,206,99,6,61,0
2,1982,10,1,22,206,99,15,5,0
2,1982,10,1,22,206,99,33,1,0
2,1982,10,1,22,206,99,39,0,0
2,1982,10,1,22,206,99,52,1,0
2,1982,10,1,22,206,99,56,1,0
2,1982,10,1,22,206,99,70,4,0
2,1982,10,1,22,206,99,77,125,0
2,1982,10,1,22,206,99,78,3,0
2,1982,10,1,22,206,99,81,34,0
2,1982,10,1,22,206,99,82,1,0
2,1982,10,1,22,207,99,6,18,0
2,1982,10,1,22,207,99,15,9,0
2,1982,10,1,22,207,99,33,3,0
2,1982,10,1,22,207,99,39,0,0
2,1982,10,1,22,207,99,52,2,0
2,1982,10,1,22,207,99,56,0,0
2,1982,10,1,22,207,99,70,3,0
2,1982,10,1,22,207,99,77,50,0
2,1982,10,1,22,207,99,78,0,0
2,1982,10,1,22,207,99,81,6,0
2,1982,10,1,22,207,99,82,3,0
2,1982,10,1,22,208,99,6,14,0
2,1982,10,1,22,208,99,15,2,0
2,1982,10,1,22,208,99,33,0,0
2,1982,10,1,22,208,99,39,0,0
2,1982,10,1,22,208,99,52,2,0
2,1982,10,1,22,208,99,56,0,0
2,1982,10,1,22,208,99,70,4,0
2,1982,10,1,22,208,99,77,86,0
2,1982,10,1,22,208,99,78,1,0
2,1982,10,1,22,208,99,81,17,0
2,1982,10,1,22,208,99,82,1,0
2,1982,10,1,22,209,99,6,12,0
2,1982,10,1,22,209,99,15,6,0
2,1982,10,1,22,209,99,33,0,0
2,1982,10,1,22,209,99,39,0,0
2,1982,10,1,22,209,99,52,0,0
2,1982,10,1,22,209,99,56,0,0
2,1982,10,1,22,209,99,70,7,0
2,1982,10,1,22,209,99,77,30,0
2,1982,10,1,22,209,99,78,7,0
2,1982,10,1,22,209,99,81,31,0
2,1982,10,1,22,209,99,82,0,0
2,1982,10,1,22,212,99,6,21,0
2,1982,10,1,22,212,99,15,1,0
2,1982,10,1,22,212,99,33,1,0
2,1982,10,1,22,212,99,39,0,0
2,1982,10,1,22,212,99,52,0,0
2,1982,10,1,22,212,99,56,1,0
2,1982,10,1,22,212,99,70,1,0
2,1982,10,1,22,212,99,77,37,0
2,1982,10,1,22,212,99,78,2,0
2,1982,10,1,22,212,99,81,15,0
2,1982,10,1,22,212,99,82,2,0
2,1982,10,1,22,213,99,6,446,0
2,1982,10,1,22,213,99,15,83,0
2,1982,10,1,22,213,99,33,9,0
2,1982,10,1,22,213,99,39,0,0
2,1982,10,1,22,213,99,52,313,0
2,1982,10,1,22,213,99,56,3,0
2,1982,10,1,22,213,99,70,33,0
2,1982,10,1,22,213,99,77,1389,0
2,1982,10,1,22,213,99,78,13,0
2,1982,10,1,22,213,99,81,416,0
2,1982,10,1,22,213,99,82,4,0
2,1982,10,1,22,214,99,6,70,0
2,1982,10,1,22,214,99,15,7,0
2,1982,10,1,22,214,99,33,0,0
2,1982,10,1,22,214,99,39,0,0
2,1982,10,1,22,214,99,52,1,0
2,1982,10,1,22,214,99,56,0,0
2,1982,10,1,22,214,99,70,0,0
2,1982,10,1,22,214,99,77,37,0
2,1982,10,1,22,214,99,78,1,0
2,1982,10,1,22,214,99,81,57,0
2,1982,10,1,22,214,99,82,1,0
2,1982,10,1,22,215,99,6,21,0
2,1982,10,1,22,215,99,15,17,0
2,1982,10,1,22,215,99,33,0,0
2,1982,10,1,22,215,99,39,0,0
2,1982,10,1,22,215,99,52,2,0
2,1982,10,1,22,215,99,56,0,0
2,1982,10,1,22,215,99,70,4,0
2,1982,10,1,22,215,99,77,96,0
2,1982,10,1,22,215,99,78,0,0
2,1982,10,1,22,215,99,81,16,0
2,1982,10,1,22,215,99,82,0,0
2,1982,10,1,22,217,99,6,80,0
2,1982,10,1,22,217,99,15,15,0
2,1982,10,1,22,217,99,33,0,0
2,1982,10,1,22,217,99,39,2,0
2,1982,10,1,22,217,99,52,9,0
2,1982,10,1,22,217,99,56,2,0
2,1982,10,1,22,217,99,70,4,0
2,1982,10,1,22,217,99,77,203,0
2,1982,10,1,22,217,99,78,2,0
2,1982,10,1,22,217,99,81,111,0
2,1982,10,1,22,217,99,82,1,0
2,1982,10,1,22,218,99,6,6,0
2,1982,10,1,22,218,99,15,0,0
2,1982,10,1,22,218,99,33,0,0
2,1982,10,1,22,218,99,39,0,0
2,1982,10,1,22,218,99,52,0,0
2,1982,10,1,22,218,99,56,0,0
2,1982,10,1,22,218,99,70,0,0
2,1982,10,1,22,218,99,77,19,0
2,1982,10,1,22,218,99,78,0,0
2,1982,10,1,22,218,99,81,24,0
2,1982,10,1,22,218,99,82,0,0
2,1982,10,1,22,220,99,6,59,0
2,1982,10,1,22,220,99,15,12,0
2,1982,10,1,22,220,99,33,0,0
2,1982,10,1,22,220,99,39,0,0
2,1982,10,1,22,220,99,52,1,0
2,1982,10,1,22,220,99,56,0,0
2,1982,10,1,22,220,99,70,2,0
2,1982,10,1,22,220,99,77,78,0
2,1982,10,1,22,220,99,78,1,0
2,1982,10,1,22,220,99,81,62,0
2,1982,10,1,22,220,99,82,0,0
2,1982,10,1,22,221,99,6,17,0
2,1982,10,1,22,221,99,15,5,0
2,1982,10,1,22,221,99,33,0,0
2,1982,10,1,22,221,99,39,0,0
2,1982,10,1,22,221,99,52,0,0
2,1982,10,1,22,221,99,56,0,0
2,1982,10,1,22,221,99,70,5,0
2,1982,10,1,22,221,99,77,12,0
2,1982,10,1,22,221,99,78,0,0
2,1982,10,1,22,221,99,81,5,0
2,1982,10,1,22,221,99,82,0,0
2,1982,10,1,22,222,99,6,50,0
2,1982,10,1,22,222,99,15,6,0
2,1982,10,1,22,222,99,33,1,0
2,1982,10,1,22,222,99,39,0,0
2,1982,10,1,22,222,99,52,4,0
2,1982,10,1,22,222,99,56,0,0
2,1982,10,1,22,222,99,70,2,0
2,1982,10,1,22,222,99,77,156,0
2,1982,10,1,22,222,99,78,2,0
2,1982,10,1,22,222,99,81,63,0
2,1982,10,1,22,222,99,82,0,0
2,1982,10,1,22,223,99,6,28,0
2,1982,10,1,22,223,99,15,13,0
2,1982,10,1,22,223,99,33,0,0
2,1982,10,1,22,223,99,39,0,0
2,1982,10,1,22,223,99,52,0,0
2,1982,10,1,22,223,99,56,2,0
2,1982,10,1,22,223,99,70,3,0
2,1982,10,1,22,223,99,77,28,0
2,1982,10,1,22,223,99,78,0,0
2,1982,10,1,22,223,99,81,30,0
2,1982,10,1,22,223,99,82,5,0
2,1982,10,1,22,225,99,6,722,0
2,1982,10,1,22,225,99,15,97,0
2,1982,10,1,22,225,99,33,2,0
2,1982,10,1,22,225,99,39,0,0
2,1982,10,1,22,225,99,52,33,0
2,1982,10,1,22,225,99,56,11,0
2,1982,10,1,22,225,99,70,51,0
2,1982,10,1,22,225,99,77,1043,0
2,1982,10,1,22,225,99,78,15,0
2,1982,10,1,22,225,99,81,426,0
2,1982,10,1,22,225,99,82,3,0
2,1982,10,1,22,226,99,6,177,0
2,1982,10,1,22,226,99,15,34,0
2,1982,10,1,22,226,99,33,4,0
2,1982,10,1,22,226,99,39,0,0
2,1982,10,1,22,226,99,52,10,0
2,1982,10,1,22,226,99,56,2,0
2,1982,10,1,22,226,99,70,14,0
2,1982,10,1,22,226,99,77,503,0
2,1982,10,1,22,226,99,78,2,0
2,1982,10,1,22,226,99,81,133,0
2,1982,10,1,22,226,99,82,3,0
2,1982,10,1,22,227,99,6,55,0
2,1982,10,1,22,227,99,15,7,0
2,1982,10,1,22,227,99,33,0,0
2,1982,10,1,22,227,99,39,0,0
2,1982,10,1,22,227,99,52,5,0
2,1982,10,1,22,227,99,56,1,0
2,1982,10,1,22,227,99,70,5,0
2,1982,10,1,22,227,99,77,147,0
2,1982,10,1,22,227,99,78,0,0
2,1982,10,1,22,227,99,81,38,0
2,1982,10,1,22,227,99,82,0,0
2,1982,10,1,22,228,99,6,27,0
2,1982,10,1,22,228,99,15,14,0
2,1982,10,1,22,228,99,33,0,0
2,1982,10,1,22,228,99,39,0,0
2,1982,10,1,22,228,99,52,0,0
2,1982,10,1,22,228,99,56,0,0
2,1982,10,1,22,228,99,70,3,0
2,1982,10,1,22,228,99,77,70,0
2,1982,10,1,22,228,99,78,0,0
2,1982,10,1,22,228,99,81,24,0
2,1982,10,1,22,228,99,82,0,0
2,1982,10,1,22,229,99,6,44,0
2,1982,10,1,22,229,99,15,27,0
2,1982,10,1,22,229,99,33,1,0
2,1982,10,1,22,229,99,39,0,0
2,1982,10,1,22,229,99,52,4,0
2,1982,10,1,22,229,99,56,1,0
2,1982,10,1,22,229,99,70,1,0
2,1982,10,1,22,229,99,77,54,0
2,1982,10,1,22,229,99,78,0,0
2,1982,10,1,22,229,99,81,39,0
2,1982,10,1,22,229,99,82,2,0
2,1982,10,1,22,230,99,6,69,0
2,1982,10,1,22,230,99,15,0,0
2,1982,10,1,22,230,99,33,0,0
2,1982,10,1,22,230,99,39,0,0
2,1982,10,1,22,230,99,52,1,0
2,1982,10,1,22,230,99,56,0,0
2,1982,10,1,22,230,99,70,1,0
2,1982,10,1,22,230,99,77,95,0
2,1982,10,1,22,230,99,78,3,0
2,1982,10,1,22,230,99,81,28,0
2,1982,10,1,22,230,99,82,1,0
2,1982,10,1,22,232,99,6,57,0
2,1982,10,1,22,232,99,15,6,0
2,1982,10,1,22,232,99,33,0,0
2,1982,10,1,22,232,99,39,0,0
2,1982,10,1,22,232,99,52,5,0
2,1982,10,1,22,232,99,56,0,0
2,1982,10,1,22,232,99,70,4,0
2,1982,10,1,22,232,99,77,39,0
2,1982,10,1,22,232,99,78,1,0
2,1982,10,1,22,232,99,81,18,0
2,1982,10,1,22,232,99,82,0,0
2,1982,10,1,22,233,99,6,30,0
2,1982,10,1,22,233,99,15,3,0
2,1982,10,1,22,233,99,33,1,0
2,1982,10,1,22,233,99,39,1,0
2,1982,10,1,22,233,99,52,0,0
2,1982,10,1,22,233,99,56,0,0
2,1982,10,1,22,233,99,70,0,0
2,1982,10,1,22,233,99,77,15,0
2,1982,10,1,22,233,99,78,2,0
2,1982,10,1,22,233,99,81,29,0
2,1982,10,1,22,233,99,82,0,0
2,1982,10,1,22,234,99,6,167,0
2,1982,10,1,22,234,99,15,36,0
2,1982,10,1,22,234,99,33,7,0
2,1982,10,1,22,234,99,39,0,0
2,1982,10,1,22,234,99,52,8,0
2,1982,10,1,22,234,99,56,11,0
2,1982,10,1,22,234,99,70,31,0
2,1982,10,1,22,234,99,77,402,0
2,1982,10,1,22,234,99,78,15,0
2,1982,10,1,22,234,99,81,124,0
2,1982,10,1,22,234,99,82,3,0
2,1982,10,1,22,235,99,6,7,0
2,1982,10,1,22,235,99,15,9,0
2,1982,10,1,22,235,99,33,1,0
2,1982,10,1,22,235,99,39,0,0
2,1982,10,1,22,235,99,52,0,0
2,1982,10,1,22,235,99,56,0,0
2,1982,10,1,22,235,99,70,1,0
2,1982,10,1,22,235,99,77,30,0
2,1982,10,1,22,235,99,78,1,0
2,1982,10,1,22,235,99,81,41,0
2,1982,10,1,22,235,99,82,0,0
2,1982,10,1,22,236,99,6,44,0
2,1982,10,1,22,236,99,15,23,0
2,1982,10,1,22,236,99,33,4,0
2,1982,10,1,22,236,99,39,0,0
2,1982,10,1,22,236,99,52,11,0
2,1982,10,1,22,236,99,56,3,0
2,1982,10,1,22,236,99,70,7,0
2,1982,10,1,22,236,99,77,175,0
2,1982,10,1,22,236,99,78,2,0
2,1982,10,1,22,236,99,81,34,0
2,1982,10,1,22,236,99,82,8,0
2,1982,10,1,22,239,99,6,33,0
2,1982,10,1,22,239,99,15,6,0
2,1982,10,1,22,239,99,33,0,0
2,1982,10,1,22,239,99,39,0,0
2,1982,10,1,22,239,99,52,1,0
2,1982,10,1,22,239,99,56,0,0
2,1982,10,1,22,239,99,70,1,0
2,1982,10,1,22,239,99,77,50,0
2,1982,10,1,22,239,99,78,1,0
2,1982,10,1,22,239,99,81,15,0
2,1982,10,1,22,239,99,82,1,0
2,1982,10,1,22,242,99,6,5,0
2,1982,10,1,22,242,99,15,1,0
2,1982,10,1,22,242,99,33,0,0
2,1982,10,1,22,242,99,39,0,0
2,1982,10,1,22,242,99,52,0,0
2,1982,10,1,22,242,99,56,0,0
2,1982,10,1,22,242,99,70,1,0
2,1982,10,1,22,242,99,77,11,0
2,1982,10,1,22,242,99,78,2,0
2,1982,10,1,22,242,99,81,62,0
2,1982,10,1,22,242,99,82,0,0
2,1982,10,1,22,243,99,6,5,0
2,1982,10,1,22,243,99,15,10,0
2,1982,10,1,22,243,99,33,0,0
2,1982,10,1,22,243,99,39,0,0
2,1982,10,1,22,243,99,52,0,0
2,1982,10,1,22,243,99,56,0,0
2,1982,10,1,22,243,99,70,10,0
2,1982,10,1,22,243,99,77,9,0
2,1982,10,1,22,243,99,78,1,0
2,1982,10,1,22,243,99,81,19,0
2,1982,10,1,22,243,99,82,0,0
2,1982,10,1,22,244,99,6,9,0
2,1982,10,1,22,244,99,15,11,0
2,1982,10,1,22,244,99,33,0,0
2,1982,10,1,22,244,99,39,0,0
2,1982,10,1,22,244,99,52,0,0
2,1982,10,1,22,244,99,56,0,0
2,1982,10,1,22,244,99,70,3,0
2,1982,10,1,22,244,99,77,24,0
2,1982,10,1,22,244,99,78,0,0
2,1982,10,1,22,244,99,81,11,0
2,1982,10,1,22,244,99,82,0,0
2,1982,10,1,22,245,99,6,110,0
2,1982,10,1,22,245,99,15,13,0
2,1982,10,1,22,245,99,33,3,0
2,1982,10,1,22,245,99,39,0,0
2,1982,10,1,22,245,99,52,4,0
2,1982,10,1,22,245,99,56,0,0
2,1982,10,1,22,245,99,70,5,0
2,1982,10,1,22,245,99,77,143,0
2,1982,10,1,22,245,99,78,1,0
2,1982,10,1,22,245,99,81,93,0
2,1982,10,1,22,245,99,82,0,0
2,1982,10,1,22,246,99,6,21,0
2,1982,10,1,22,246,99,15,6,0
2,1982,10,1,22,246,99,33,0,0
2,1982,10,1,22,246,99,39,0,0
2,1982,10,1,22,246,99,52,0,0
2,1982,10,1,22,246,99,56,0,0
2,1982,10,1,22,246,99,70,0,0
2,1982,10,1,22,246,99,77,46,0
2,1982,10,1,22,246,99,78,0,0
2,1982,10,1,22,246,99,81,27,0
2,1982,10,1,22,246,99,82,0,0
2,1982,10,1,22,247,99,6,5,0
2,1982,10,1,22,247,99,15,5,0
2,1982,10,1,22,247,99,33,0,0
2,1982,10,1,22,247,99,39,0,0
2,1982,10,1,22,247,99,52,1,0
2,1982,10,1,22,247,99,56,0,0
2,1982,10,1,22,247,99,70,0,0
2,1982,10,1,22,247,99,77,9,0
2,1982,10,1,22,247,99,78,0,0
2,1982,10,1,22,247,99,81,10,0
2,1982,10,1,22,247,99,82,0,0
2,1982,10,1,22,248,99,6,23,0
2,1982,10,1,22,248,99,15,6,0
2,1982,10,1,22,248,99,33,0,0
2,1982,10,1,22,248,99,39,0,0
2,1982,10,1,22,248,99,52,0,0
2,1982,10,1,22,248,99,56,0,0
2,1982,10,1,22,248,99,70,2,0
2,1982,10,1,22,248,99,77,50,0
2,1982,10,1,22,248,99,78,0,0
2,1982,10,1,22,248,99,81,11,0
2,1982,10,1,22,248,99,82,0,0
2,1982,10,1,22,249,99,6,18,0
2,1982,10,1,22,249,99,15,2,0
2,1982,10,1,22,249,99,33,0,0
2,1982,10,1,22,249,99,39,0,0
2,1982,10,1,22,249,99,52,1,0
2,1982,10,1,22,249,99,56,1,0
2,1982,10,1,22,249,99,70,1,0
2,1982,10,1,22,249,99,77,40,0
2,1982,10,1,22,249,99,78,1,0
2,1982,10,1,22,249,99,81,15,0
2,1982,10,1,22,249,99,82,0,0
2,1982,10,1,22,250,99,6,53,0
2,1982,10,1,22,250,99,15,14,0
2,1982,10,1,22,250,99,33,0,0
2,1982,10,1,22,250,99,39,0,0
2,1982,10,1,22,250,99,52,3,0
2,1982,10,1,22,250,99,56,0,0
2,1982,10,1,22,250,99,70,1,0
2,1982,10,1,22,250,99,77,79,0
2,1982,10,1,22,250,99,78,2,0
2,1982,10,1,22,250,99,81,21,0
