032023071149017000014002TMaría Lourdes            Bellido                  Garrido                  F00000000          N
032023071149018000003001SMiguel                   Delgado                  Ayuso                    M00000000          N
032023071149018000003001TRafael                   Ruiz                     Nosea                    M00000000          N
032023071149019000015001SAdriana                  Bezos                    Gómez                    F00000000          N
032023071149019000015001TGuillermo                González                 Sánchez                  M00000000          N
032023071149020000014003SJuana                    Hidalgo                  Utanda                   F00000000          N
032023071149020000014003TCarlos                   Bermudo                  Munzón                   M00000000          N
032023071149021000009001SMercedes                 Jiménez                  Ortiz                    F00000000          N
032023071149021000009001TAntonio                  Muro                     Romero                   M00000000          N
032023071159001000005001SMiguel                   Lorenzo                  Torres                   M00000000          N
032023071159001000005001TRosa María               Gallego                  Neira                    F00000000          S
032023071159002000005002SMaría Josefa             Pose                     Rodríguez                F00000000          N
032023071159002000005002TVerónica María           Casal                    Míguez                   F00000000          S
032023071159003000005003SJosé Antonio             Constenla                Ramos                    M00000000          N
032023071159003000005003TManuel Santos            Ruiz                     Rivas                    M00000000          S
032023071159004000064001SManuel                   Mirás                    Franqueira               M00000000          N
032023071159004000064001TJosé Antonio             Sánchez                  Bugallo                  M00000000          S
032023071159005000064002SInés                     Ramos                    López                    F00000000          N
032023071159005000064002TNatividad                González                 Laso                     F00000000          N
032023071159006000064003SMaría Jesús              Regueiro                 Sánchez                  F00000000          N
032023071159006000064003TFabián                   Canosa                   Pasantes                 M00000000          N
032023071159007000065001SAlexandre                Garrido                  López                    M00000000          N
032023071159007000065001TXesús                    Gómez                    Antelo                   M00000000          N
032023071159008000066001SLois Uxío                Taboada                  Arribe                   M00000000          N
032023071159008000066001TMaría Pilar              Jiménez                  Aleixandre               F00000000          N
032023071159009000065002SNoelia                   Castaño                  Gosende                  F00000000          N
032023071159009000065002TLuis Cipriano            Fernández                Ageitos                  M00000000          N
032023071159010000065003SCarlos                   Babío                    Urkidi                   M00000000          N
032023071159010000065003TMaría Socorro            Cea                      Vázquez                  F00000000          N
032023071159011000066002SMaría de los Ángeles     Liste                    Moure                    F00000000          N
032023071159011000066002TJosé Manuel              Sánchez                  Aguión                   M00000000          N
032023071159012000066003SMaría Jesús              Pereiro                  Mariño                   F00000000          N
032023071159012000066003TMaría Pilar              Candocia                 Pita                     F00000000          N
032023071159013000006001SMelchora                 Muñoz                    Fuentes                  F00000000          N
032023071159013000006001TManuel                   Fuentes                  Lamas                    M00000000          N
032023071159014000006002SManuel Javier            Sánchez                  Fernández                M00000000          N
032023071159014000006002TJosé Enrique             Fernández del Campo      Carreño                  M00000000          N
032023071159015000006003SMaría Concepción         Abalo                    Castex                   F00000000          N
032023071159015000006003TMaría Catalina           Ces                      Casais                   F00000000          N
032023071159016000007001SSamuel                   Cruz                     Rodríguez                F00000000          N
032023071159016000007001TIsabel                   Barral                   Domínguez                M00000000          N
032023071159017000007002SMaría del Pilar          Grandal                  Azpeitia                 M00000000          N
032023071159017000007002TLuis Miguel              González                 Seijas                   F00000000          N
032023071159018000007003SJosé Luis                Martínez                 López                    F00000000          N
032023071159018000007003TMaría Belén              Placer                   García                   M00000000          N
032023071159019000009001SMaría del Carmen         Pérez                    de la Blanca             F00000000          N
032023071159019000009001TAlberto                  Paz                      Viñas                    M00000000          N
032023071169001000005001SCayetano Javier          Solana                   Ciprés                   M00000000          N
032023071169001000005001TBenjamín                 Prieto                   Valencia                 M00000000          S
032023071169001000005004SMaría Amparo             Girón                    Mota                     F00000000          N
032023071169002000005002SRaquel                   Hortelano                Ojeda                    F00000000          N
032023071169002000005002TMaría Jesús              Bonilla                  Domínguez                F00000000          S
032023071169002000005005SSamuel                   Mondéjar                 Morales                  M00000000          N
032023071169003000005003SCarmen                   Dimas                    Benedicto                F00000000          N
032023071169003000005003TAlejo Joaquín            Miranda de Larra         Arnaiz                   M00000000          S
032023071169003000005006SJosé Ramón               Ubiedo                   Cerqueira                M00000000          N
032023071169004000002001SIgnacio                  Casillas                 Sáiz                     M00000000          N
032023071169004000002001TCarmen                   Torralba                 Valiente                 F00000000          S
032023071169004000002004SMontserrat               Manzano                  Mecina                   F00000000          N
032023071169005000002002SMaría Paz                Martínez                 Millán                   F00000000          N
032023071169005000002002TAlfonso                  Escudero                 Ortega                   M00000000          N
032023071169005000002005SJavier                   Sáiz                     Lapeña                   M00000000          N
032023071169006000002003SAlfredo                  Domingo                  Valera                   M00000000          N
032023071169006000002003TEster                    Barrios                  Cañas                    F00000000          N
032023071169006000002006SMiriam                   Ontiveros                Roa                      F00000000          N
032023071169007000006001SMaría Soledad            Galán                    Polo                     F00000000          N
032023071169007000006001TRafael                   Rodríguez                Bartolomé                M00000000          N
032023071169007000006004SCarlos                   Navarro                  Lizárraga                M00000000          N
032023071169008000006002SJesús Manuel             De la Huz                Grimaldos                M00000000          N
032023071169008000006002TMaría José               López                    Beamud                   F00000000          N
032023071169008000006005SLorena                   García                   Barbero                  F00000000          N
032023071169009000006003SMiriam                   San Román                Sanz                     F00000000          N
032023071169009000006003TDavid                    Borja                    Pérez                    M00000000          N
032023071169009000006006SLuis                     Muñoz                    Sánchez                  M00000000          N
032023071169010000010001SIsabel                   Plaza                    Pérez                    F00000000          N
032023071169010000010001TJacobo                   Medianero                Millán                   M00000000          N
032023071169010000010004SJesús                    Martínez                 García                   M00000000          N
032023071169011000010002SAndrés                   Fernández                Ruiz                     M00000000          N
032023071169011000010002TMaite Julia              Pérez                    Quiroz                   F00000000          N
032023071169011000010005SBeatriz                  Torrijos                 Delgado                  F00000000          N
032023071169012000010003SMaría Esperanza          Cotillas                 Pérez                    F00000000          N
032023071169012000010003TMaría Amparo             Merino                   Segovia                  F00000000          N
032023071169012000010006SJosé                     Rubio                    Ortega                   M00000000          N
032023071169013000007001SDomingo                  Espinosa                 Fernández                M00000000          N
032023071169013000007001TCaridad                  Lledó                    Perea                    F00000000          N
032023071169013000007002SJoaquina                 Panadero                 Campos                   F00000000          N
032023071169014000014001SMaría Amor               Aladren                  Iranzo                   F00000000          N
032023071169014000014001TJosé Ángel               Camacho                  Mora                     M00000000          N
032023071169014000014004SFrancisco                Aznarez                  Romeo                    M00000000          N
032023071169015000003001SInés Rocío               Terol                    Conthe                   F00000000          N
032023071169015000003001TMario                    Martínez                 Belmar                   M00000000          N
032023071169015000003002SMiguel Ángel             De Juan                  Cebrián                  M00000000          N
032023071169016000015001SAlejandro                Castiñeira               Viñas                    M00000000          N
032023071169016000015001TEsther                   Ordóñez                  Fernández                F00000000          N
032023071169016000015002SMaría Mercedes           Roldán                   Luceno                   F00000000          N
032023071169017000014002SJavier                   Vicente                  Hernando                 M00000000          N
032023071169017000014002TCristina                 Hervás                   Mediavilla               F00000000          N
032023071169017000014005SMontserrat               Pedrosa                  Buil                     F00000000          N
032023071169018000009001SCarlos                   Peris                    Diente                   M00000000          N
032023071169018000009001TEncarnación              Serrano                  Paricio                  F00000000          N
032023071169018000009002SAmparo                   Del Amo                  Davo                     F00000000          N
032023071169019000014003SLorena                   Cuello                   Hurtado                  F00000000          N
032023071169019000014003TEduardo                  Ros                      Córcoles                 M00000000          N
032023071169019000014006SCarlos                   Garrido                  Iglesias                 M00000000          N
032023071179001000047001SÀlex                     Maqueda                  Moreno                   M00000000          N
032023071179001000047001TConsol                   Canteny                  Arbolí                   F00000000          S
032023071179002000047002SCarolina                 Barrionuevo i            Moscoso                  F00000000          N
032023071179002000047002TMartí                    Sans                     Pairuto                  M00000000          S
032023071179003000047003SFrancisco Jesús          Becerra                  Ramírez                  M00000000          N
032023071179003000047003TLluïsa                   Blanch                   Fulcarà                  F00000000          S
032023071179004000057001SJosep                    Coma                     Guitart                  M00000000          N
032023071179004000057001TJoan                     Bagué                    Roura                    M00000000          S
032023071179005000093001SElisenda                 Pérez                    Esteve                   F00000000          N
032023071179005000093001TJordi                    Martí                    Deulofeu                 M00000000          N
032023071179006000057002SEstefania                Carabellido              Bruns                    F00000000          N
032023071179006000057002TAlbert                   Piñeira                  Brosel                   M00000000          N
032023071179007000057003SRoberto                  Fernández                Santos                   M00000000          N
032023071179007000057003TMontserrat               Mindan                   Cortada                  F00000000          N
032023071179008000093002SAndreu                   Pujol                    Mas                      M00000000          N
032023071179008000093002TJosep María              Terricabras i            Nogueras                 M00000000          N
032023071179009000093003SXavier                   Vinyoles i               Compta                   M00000000          N
032023071179009000093003TSusanna                  Pagés                    Jutglar                  F00000000          N
032023071179010000051001SCarmen                   Guardiola                Fernández                F00000000          N
032023071179010000051001TJordi                    Lloveras                 Avellí                   M00000000          N
032023071179011000056001SMª Luisa                 Rodríguez                Cantoya                  F00000000          N
032023071179011000056001TAlfonso                  Sánchez                  Fisac                    M00000000          N
032023071179012000056002SSebastián                Mateo                    Herrero                  M00000000          N
032023071179012000056002TVanesa                   Mányik                   Jiménez                  F00000000          N
032023071179013000051002SRoberto                  Martínez                 Soler                    M00000000          N
032023071179013000051002TAnna                     Portillo                 Cuberes                  F00000000          N
032023071179014000056003SMª Àngels                Cerdeño                  Bascuñana                F00000000          N
032023071179014000056003TJuan Ramón               Iturriagagoitia          Bassas                   M00000000          N
032023071179015000051003SMagdalena                Bischoff                 Jancovich                F00000000          N
032023071179015000051003TRubén                    Paz                      Martín                   M00000000          N
032023071179016000006001SFrancisco Javier         Medina                   Gutiérrez                M00000000          N
032023071179016000006001TAna María                Catalán                  Martínez                 F00000000          N
032023071179017000006002SMaría Carmen             Herrera                  López                    F00000000          N
032023071179017000006002TJordi                    Vivo                     Fernández                M00000000          N
032023071179018000006003SRoberto                  Martínez                 Hernández                M00000000          N
032023071179018000006003TCristina                 Ruz                      Navarro                  F00000000          N
032023071179019000058001SDavid                    Cortés                   Muñoz                    M00000000          N
032023071179019000058001TElena                    Costa                    Farré                    F00000000          N
032023071179020000055001SSalvador                 Mendoza                  Alcober                  M00000000          N
032023071179020000055001TAlicia                   Fuentes                  Company                  F00000000          N
032023071179021000058002SCristina                 Yborra                   Casado                   F00000000          N
032023071179021000058002TRamon                    Torredemer               Turu                     M00000000          N
032023071179022000058003SJuan Carlos              Villar                   Moreno                   M00000000          N
032023071179022000058003TCamila Fernanda          Parra                    Alvarado                 F00000000          N
032023071179023000054001SNatalia                  Dolader                  Martínez                 F00000000          N
032023071179023000054001TTomás                    Ferreira                 Crubellati               M00000000          N
032023071179024000009001SSergio                   Carmona                  Barba                    M00000000          N
032023071179024000009001TSandra                   Barba                    Olaiz                    F00000000          N
032023071189001000005001SJuan José                Martínez                 Martín                   M00000000          N
032023071189001000005001TVicente                  Azpitarte                Pérez                    M00000000          S
032023071189002000005002SAntonio                  Adarve                   Molina                   M00000000          N
032023071189002000005002TFrancisco Joaquín        Camacho                  Borrego                  M00000000          S
032023071189003000005003SAntonio Manuel           García                   Villena                  M00000000          N
032023071189003000005003TMaría Eva                Martín                   Pérez                    F00000000          S
032023071189004000002001SAbelardo                 Vico                     Ruiz                     M00000000          N
032023071189004000002001TJosé                     Entrena                  Ávila                    M00000000          S
032023071189005000002002SMaría Belén              Porcel                   Gálvez                   F00000000          N
032023071189005000002002TElvira                   Ramón                    Utrabo                   F00000000          N
032023071189006000002003SJuan                     Rodíguez                 López                    M00000000          N
032023071189006000002003TAlejandro José           Zubeldia                 Santoyo                  M00000000          N
032023071189007000006001SMercedes                 Heredia                  Rico                     F00000000          N
032023071189007000006001TJosé Manuel              Pérez                    Padial                   M00000000          N
032023071189008000006002SAlberto                  Peña                     López                    M00000000          N
032023071189008000006002TMaría De La Cruz         Lozano                   Marín                    F00000000          N
032023071189009000006003SSilvia Clara             Enríquez                 Gallego                  F00000000          N
032023071189009000006003TDavid                    Navarro                  Quesada                  M00000000          N
032023071189010000010001SNatalia                  García                   Caballos                 F00000000          N
032023071189010000010001TMariano                  Martin                   Civantos                 M00000000          N
032023071189011000010003SLuis José                García                   Llorente                 M00000000          N
032023071189011000010003TMatilde                  Ramiro                   Gutiérrez                F00000000          N
032023071189012000010002SPatricia                 Lara                     Fernández                F00000000          N
032023071189012000010002TFrancisco                Puentedura               Anllo                    M00000000          N
032023071189013000007001SJosé                     Roca                     Olmos                    M00000000          N
032023071189013000007001TEncarnación              Hidalgo                  Tenorio                  F00000000          N
032023071189014000007002SLorena                   Martín                   Benítez                  F00000000          N
032023071189014000007002TÁngel María              Díaz                     Claudio                  M00000000          N
032023071189015000016001SJosé Ángel               Castro                   Ruiz                     M00000000          N
032023071189015000016001TMaría del Pilar          Bensusan                 Martín                   F00000000          N
032023071189016000016002SInmaculada               Vázquez                  Bustos                   F00000000          N
032023071189016000016002TRafael Darío             Ruiz                     Jiménez                  M00000000          N
032023071189017000016003SLidia María              Moreno                   Espigares                F00000000          N
032023071189017000016003TJosé Antonio             Sánchez                  Pérez                    M00000000          N
032023071189018000003001SMaría Rosa               Mercado                  Alonso                   F00000000          N
032023071189018000003001TEduardo                  Castillo                 Moral                    M00000000          N
032023071189019000015001SLara                     Piñero                   Serrano                  F00000000          N
032023071189019000015001TPablo                    Mora                     Fumero                   M00000000          N
032023071189020000009001SJosé Sanjaya             Rico                     Moral                    M00000000          N
032023071189020000009001TKim Joaquina             Pérez                    Fernández-Figares        F00000000          N
032023071189021000013001SLaura                    Martínez                 Pozos                    M00000000          N
032023071189021000013001TEmilio                   Jiménez                  Rodríguez                F00000000          N
032023071189022000009002SFrancisco Manuel         Beyxer                   Navarro                  M00000000          N
032023071189022000009002TRafael                   Ordinas                  Montojo                  M00000000          N
032023071199001000005001SRocío                    López                    López                    F00000000          N
032023071199001000005001TLucas                    Castillo                 Rodríguez                M00000000          S
032023071199001000005004SPedro                    Loranca                  Garcés                   M00000000          N
032023071199002000005002SEnrique                  Quintana                 Arranz                   M00000000          N
032023071199002000005002TMaría                    Patricio                 Zafra                    F00000000          S
032023071199002000005005SGema                     Cañones                  Ordóñez                  F00000000          N
032023071199003000005003SIsmael                   Sánchez                  Vecino                   M00000000          N
032023071199003000005003TMaría Montserrat         Rivas                    de la Torre              F00000000          S
032023071199003000005006SZahara                   Franco                   Clemente                 F00000000          N
032023071199004000002001SLuis                     Blanco                   Herranz                  M00000000          N
032023071199004000002001TAraceli                  Martínez                 Esteban                  F00000000          S
032023071199004000002004SAndrea                   de la Corte              Rodríguez                F00000000          N
032023071199005000002002SMaría Esperanza          Magán                    Bronchalo                F00000000          N
032023071199005000002002TJosé Luis                Blanco                   Moreno                   M00000000          N
032023071199005000002005SAlejandro                López                    Gálvez                   M00000000          N
032023071199006000002003SFelipe                   Lucio                    Moreno                   M00000000          N
032023071199006000002003TRiansares                Serrano                  Morales                  F00000000          N
032023071199006000002006SRosa Ana                 Gómez                    Pérez                    F00000000          N
032023071199007000006001SEva María                Henche                   Pérez                    F00000000          N
032023071199007000006001TJuan González            Perabá                   Miralles                 M00000000          N
032023071199007000006004SCamilo José              Gil                      Fernández de Angulo      M00000000          N
032023071199008000006002SJosé Luis                Arcángel                 Fernández                M00000000          N
032023071199008000006002TMaría del Sagrario       Muñoz                    Valverde                 F00000000          N
032023071199008000006005SSandra                   del Saz                  Cadalso                  F00000000          N
032023071199009000006003SVirginia                 García                   Martín                   F00000000          N
032023071199009000006003TJosé María               Antón                    García                   M00000000          N
032023071199009000006006SJuan Carlos              González                 Martínez                 M00000000          N
032023071199010000010001SSusana                   Cordón                   Grandio                  F00000000          N
032023071199010000010001TJuan Antonio             Pendás                   Zacarías                 M00000000          N
032023071199010000010004SDaniel                   Cebrián                  García-Parrado           M00000000          N
032023071199011000010002SLuis Ángel               Dorado                   Torres                   M00000000          N
032023071199011000010002TÁngeles                  Yagüe                    Gordo                    F00000000          N
032023071199011000010005SÁngeles                  López                    Carmona                  F00000000          N
032023071199012000010003SYolanda                  Díaz                     Arranz                   F00000000          N
032023071199012000010003TDaniel                   Touset                   López                    M00000000          N
032023071199012000010006SManuel Luis              Gallego                  Delgado                  M00000000          N
032023071199013000007001SManuel                   Cubillo                  Menayo                   M00000000          N
032023071199013000007001TMaría del Pilar          Samper                   Samper                   F00000000          N
032023071199013000007002STeodosia                 Felipe                   Delgado                  F00000000          N
032023071199014000003001SDavid                    González                 Tejero                   M00000000          N
032023071199014000003001TJaime                    Gil                      Merino                   M00000000          N
032023071199014000003002SBeatriz                  Plans                    Beriso                   F00000000          N
032023071199015000015001SAlba María               de la Viuda              Martín                   F00000000          N
032023071199015000015001TJorge                    Fernández                Asenjo                   M00000000          N
032023071199015000015002SCarlos                   San Emeterio             Fernández                M00000000          N
032023071199016000009001SMaría Julia              Pérez                    Cervera                  F00000000          N
032023071199016000009001TRafael                   Cortés                   Tejedor                  M00000000          N
032023071199016000009002SFrancisco                Mañas                    Ruiz                     M00000000          N
032023071199017000019001SRosa María               Pastor                   Morera                   F00000000          N
032023071199017000019001TLuis Enrique             Nieto                    del Canto                M00000000          N
032023071199017000019002SÁngel Luis               Sanz                     de Benito                M00000000          N
032023071209001000094001SIgone                    Lamarain                 Cobo                     F00000000          N
032023071209001000094001TGorka                    Elejabarrieta            Díaz                     M00000000          S
032023071209002000094002SIbon                     Gereka                   Balentziaga              M00000000          N
032023071209002000094002TOlaia                    Duarte                   Lopez                    F00000000          S
032023071209003000094003SHaizea                   Cortaberría              Garechana                F00000000          N
032023071209003000094003TMario                    Zubiaga                  Garate                   M00000000          S
032023071209004000075001SAintzane                 Oiarbide                 Iruretagoiena            F00000000          N
032023071209004000075001TLuke                     Uribe-Etxebarria         Apalategi                M00000000          S
032023071209005000075002SAne Lukene               Beitia                   Arriola                  F00000000          N
032023071209005000075002TMaría Mercedes           Garmendia                Bereciartu               F00000000          N
032023071209006000076001SRicardo                  Crespo                   Rubio                    M00000000          N
032023071209006000076001TIzaskun                  Gómez                    Cermeño                  F00000000          N
032023071209007000075003SEdurne                   Egaña                    Manterola                F00000000          N
032023071209007000075003TRafael                   Uribarren                Axpe                     M00000000          N
032023071209008000076002SLibe                     Otegui                   Goiburu                  F00000000          N
032023071209008000076002TOscar                    Valbuena                 Pascual                  M00000000          N
032023071209009000076003SJon                      Miranda                  Vallejo                  M00000000          N
032023071209009000076003TAna                      Priede                   Merchán                  F00000000          N
032023071209010000010001SGonzalo                  García                   Chasco                   M00000000          N
032023071209010000010001TJosé Carlos              García Rodrigo           Ameztoy                  M00000000          N
032023071209011000010002SMiguel María             Rodríguez                Barbero                  M00000000          N
032023071209011000010002TLidia                    Muñoz                    Ucher                    F00000000          N
032023071209012000005001SInés                     Baroja                   Horrillo                 F00000000          N
032023071209012000005001TJavier                   Cristóbal                De Sande                 M00000000          N
032023071209013000005002SMikel Xabier             Pérez                    Mayor                    M00000000          N
032023071209013000005002TMaría                    Garrapiz                 Rivas                    F00000000          N
032023071209014000005003SJorge Manuel             Mota                     Iglesias                 M00000000          N
032023071209014000005003TFrancisco Javier         Fernández                De Diego                 M00000000          N
032023071209015000010003SSantiago                 Jiménez                  Ussía                    M00000000          N
032023071209015000010003TInés María               Benítez                  Lozano                   F00000000          N
032023071209016000006001SMaría del Carmen         Abella                   Toledo                   F00000000          N
032023071209016000006001TPedro Ignacio            Gandásegui               Agorreta                 M00000000          N
032023071209017000006002SÁlvaro                   Palacios                 Achaerandio              M00000000          N
032023071209017000006002TAlejandra                Moreno                   Miguel                   F00000000          N
032023071209018000006003SMaría Luz                Hernández                Polanco                  F00000000          N
032023071209018000006003TEduardo                  Rubio                    Gastón                   M00000000          N
032023071209019000007001SAinhoa                   Díez                     Hernández                F00000000          N
032023071209019000007001TDaniel                   Jiménez                  Cervera                  M00000000          N
032023071209020000007002SMarcos                   Santiago                 Eguren                   M00000000          N
032023071209020000007002TMónica                   Beraza                   Gómez                    F00000000          N
032023071209021000007003SMaría Pilar              Cervera                  Pascual                  F00000000          N
032023071209021000007003TJuan Manuel              Esparza                  Billalabeitia            M00000000          N
032023071209022000014001SMaría del Carmen         García                   Fernández                F00000000          N
032023071209022000014001TDaniel                   Lizarralde               Aguirre                  M00000000          N
032023071209023000014002SAntonio                  Picabea                  Sarasola                 M00000000          N
032023071209023000014002TAmaya                    Larrea                   Loran                    F00000000          N
032023071209024000014003SAdriana                  Martínez de Lizarduy     Ayala                    F00000000          N
032023071209024000014003TLuis                     García                   Molina                   M00000000          N
032023071209025000078001SPedro                    Vallejo                  Recuna                   M00000000          N
032023071209025000078001TJakes                    Iñarra                   Lasagabaster             M00000000          N
032023071209026000009001SMaría Isabel             González                 Rodríguez                F00000000          N
032023071209026000009001TRoberto                  Gómez                    Egido                    M00000000          N
032023071209027000077001SMartín                   Colino                   Bustinza                 M00000000          N
032023071209027000077001TJavier                   Martínez                 Bárbara                  M00000000          N
032023071219001000005001SEmiliano                 Cabot                    Díaz                     M00000000          N
032023071219001000005001TCarmelo                  Romero                   Hernández                M00000000          S
032023071219002000002001SEulogio                  Burrero                  Salazar                  M00000000          N
032023071219002000002001TMaría Eugenia            Limón                    Bayo                     F00000000          S
032023071219003000005002SMario                    Peña                     González                 M00000000          N
032023071219003000005002TJuan Manuel              González                 Camacho                  M00000000          S
032023071219004000002002SMaría Alonso             Mora                     Núñez                    F00000000          N
032023071219004000002002TAmaro                    Huelva                   Betanzos                 M00000000          S
032023071219005000005003SAntonio                  Plaza                    Barrero                  M00000000          N
032023071219005000005003TÁngela María             Ramírez                  Del Toro                 F00000000          N
032023071219006000002003SRogelio                  Pinto                    Guerra                   M00000000          N
032023071219006000002003TSyra                     Senra                    Zarza                    F00000000          N
032023071219007000006001SLidia                    Ponce                    Flores                   F00000000          N
032023071219007000006001TRafael                   Segovia                  Brome                    M00000000          N
032023071219008000006002SMaría Yolanda            Esteban                  Pérez                    F00000000          N
032023071219008000006002TCarlos                   Bermejo                  Martins                  M00000000          N
032023071219009000006003SGregorio                 Vela                     Pedraza                  M00000000          N
032023071219009000006003TAmalia Josefa            Ballester                Goytia                   F00000000          N
032023071219010000011001SMelania                  Gonzálvez                Vallé                    F00000000          N
032023071219010000011001TDavid Domingo            Fernández                Calderón                 M00000000          N
032023071219011000011002SHermes                   Gómez                    Escobar                  M00000000          N
032023071219011000011002TMaría Amaya              De Llanos                Hernández                F00000000          N
032023071219012000011003SJosé                     Moreno                   Ponce                    M00000000          N
032023071219012000011003TMaría                    Pereira                  Yáñez                    F00000000          N
032023071219013000017001SAna María                Borrero                  Moreno                   F00000000          N
032023071219013000017001TMaría Virginia           Pereira                  Hidalgo                  F00000000          N
032023071219014000007001SÁlvaro José              González                 García                   M00000000          N
032023071219014000007001TMaría del Mar            Coello                   García                   F00000000          N
032023071219015000017002SRubén                    Estévez                  Garrido                  M00000000          N
032023071219015000017002TLuis                     Delgado                  García                   M00000000          N
032023071219016000017003SPablo                    Ortiz                    Gómez                    M00000000          N
032023071219016000017003TBelén María              Martín                   Suárez                   F00000000          N
032023071219017000007002SRocío                    Fernández                Lobo                     F00000000          N
032023071219017000007002TJosé                     Rodríguez                Valle                    M00000000          N
032023071219018000007003SManuel                   Rodríguez                Llamas                   M00000000          N
032023071219018000007003TJosefa María             Mesa                     Gallardo                 F00000000          N
032023071219019000003001SMaría Lilia              Baena                    Luque                    F00000000          N
032023071219019000003001TManuel                   Martínez                 Villegas                 M00000000          N
032023071219020000009001SManuel                   Federero                 García                   M00000000          N
032023071219020000009001TJosé Antonio             González                 Vaz                      M00000000          N
032023071229001000005001SMiguel                   Villacampa               Oliván                   M00000000          N
032023071229001000005001TMelania                  Mur                      Sangrá                   F00000000          S
032023071229002000005002SAlba María               Riera                    Lapiedra                 F00000000          N
032023071229002000005002TJavier                   Campoy                   Monreal                  M00000000          S
032023071229003000005003SAna                      Abadía                   Borau                    F00000000          N
032023071229003000005003TAna María                Beltrán                  Villalba                 F00000000          S
032023071229004000002001SMiguel                   Gracia                   Ferrer                   M00000000          N
032023071229004000002001TRosa María               Serrano                  Sierra                   F00000000          S
032023071229005000002002SSonia                    Labrador                 Benedicto                F00000000          N
032023071229005000002002TGonzalo                  Palacín                  Guarné                   M00000000          N
032023071229006000002003SJoaquín                  Morillo                  Miralbes                 M00000000          N
032023071229006000002003TMaría Lourdes            Arruebo                  De Lope                  F00000000          N
032023071229007000021001SAranzazu                 Fernández                Vázquez                  F00000000          N
032023071229007000021001TFernando                 Orús                     Morlans                  M00000000          N
032023071229008000006001SJaime                    Ballarín                 Puyal                    M00000000          N
032023071229008000006001TMaría Lorena             García                   López                    F00000000          N
032023071229009000021002SMaría Eugenia            García                   Aznárez                  F00000000          N
032023071229009000021002TMaría Dolores            Giménez                  Banzo                    F00000000          N
032023071229010000006002SSusana                   Magán                    Foncillas                F00000000          N
032023071229010000006002TMarcos Juan              Francoy                  Foncillas                M00000000          N
032023071229011000006003SJavier                   Elvira                   López                    M00000000          N
032023071229011000006003TVanessa                  Polanco                  Gómez De Agüero          F00000000          N
032023071229012000021003SPilar                    Garcés                   Padial                   F00000000          N
032023071229012000021003TFrancisco Javier         Sadornil                 Gutiérrez                M00000000          N
032023071229013000023001SMaría José               Oliván                   Cortina                  F00000000          N
032023071229013000023001TValero                   Aguayos                  Bestué                   M00000000          N
032023071229014000023002SCarlos                   Cirés                    Pueyo                    M00000000          N
032023071229014000023002TMaría Jesús              Otto                     Bellosta                 F00000000          N
